1684274323.616099,0.02,0.01999866669333308
1684274323.640349,0.04,0.03998933418663416
1684274323.664146,0.06,0.059964006479444595
1684274323.688023,0.08,0.0799146939691727
1684274323.712129,0.1,0.09983341664682815
1684274323.737012,0.12000000000000001,0.11971220728891938
1684274323.7613592,0.14,0.1395431146442365
1684274323.7826939,0.16,0.15931820661424598
1684274323.8028748,0.18,0.17902957342582418
1684274323.824085,0.19999999999999998,0.1986693307950612
1684274323.848881,0.21999999999999997,0.2182296230808693
1684274323.8720782,0.23999999999999996,0.23770262642713455
1684274323.896411,0.25999999999999995,0.25708055189215506
1684274323.916588,0.27999999999999997,0.2763556485641137
1684274323.941398,0.3,0.29552020666133955
1684274323.966625,0.32,0.31456656061611776
1684274323.9895308,0.34,0.3334870921408144
1684274324.011637,0.36000000000000004,0.35227423327509
1684274324.035522,0.38000000000000006,0.37092046941298273
1684274324.058574,0.4000000000000001,0.3894183423086506
1684274324.08077,0.4200000000000001,0.40776045305957026
1684274324.104316,0.4400000000000001,0.4259394650659997
1684274324.1278841,0.46000000000000013,0.4439481069655199
1684274324.152215,0.48000000000000015,0.461779175541483
1684274324.174527,0.5000000000000001,0.4794255386042031
1684274324.199747,0.5200000000000001,0.49688013784373686
1684274324.224003,0.5400000000000001,0.5141359916531132
1684274324.247933,0.5600000000000002,0.5311861979208835
1684274324.272757,0.5800000000000002,0.5480239367918737
1684274324.297051,0.6000000000000002,0.5646424733950355
1684274324.3200781,0.6200000000000002,0.5810351605373052
1684274324.345255,0.6400000000000002,0.5971954413623922
1684274324.370514,0.6600000000000003,0.613116851973434
1684274324.3952498,0.6800000000000003,0.6287930240184687
1684274324.416147,0.7000000000000003,0.6442176872376912
1684274324.440479,0.7200000000000003,0.6593846719714734
1684274324.4649038,0.7400000000000003,0.6742879116281453
1684274324.4865038,0.7600000000000003,0.6889214451105515
1684274324.508885,0.7800000000000004,0.7032794192004104
1684274324.5320141,0.8000000000000004,0.717356090899523
1684274324.556928,0.8200000000000004,0.7311458297268961
1684274324.5821671,0.8400000000000004,0.7446431199708596
1684274324.6058261,0.8600000000000004,0.7578425628952772
1684274324.631397,0.8800000000000004,0.7707388788989695
1684274324.6558459,0.9000000000000005,0.7833269096274836
1684274324.679898,0.9200000000000005,0.7956016200363663
1684274324.702697,0.9400000000000005,0.8075581004051146
1684274324.72795,0.9600000000000005,0.8191915683009985
1684274324.752078,0.9800000000000005,0.8304973704919707
1684274324.7760499,1.0000000000000004,0.8414709848078967
1684274324.79944,1.0200000000000005,0.8521080219493631
1684274324.821708,1.0400000000000005,0.8624042272433387
1684274324.8461912,1.0600000000000005,0.8723554823449865
1684274324.869942,1.0800000000000005,0.8819578068849477
1684274324.892349,1.1000000000000005,0.8912073600614356
1684274324.9165661,1.1200000000000006,0.9001004421765052
1684274324.936809,1.1400000000000006,0.9086334961158835
1684274324.9596329,1.1600000000000006,0.9168031087717672
1684274324.9843268,1.1800000000000006,0.9246060124080205
1684274325.007735,1.2000000000000006,0.9320390859672265
1684274325.032065,1.2200000000000006,0.9390993563190678
1684274325.0560582,1.2400000000000007,0.9457839994495392
1684274325.0801961,1.2600000000000007,0.952090341590516
1684274325.1022139,1.2800000000000007,0.9580158602892251
1684274325.123853,1.3000000000000007,0.9635581854171932
1684274325.146629,1.3200000000000007,0.9687151001182654
1684274325.1680489,1.3400000000000007,0.9734845416953195
1684274325.1920729,1.3600000000000008,0.9778646024353164
1684274325.216165,1.3800000000000008,0.9818535303723599
1684274325.2405,1.4000000000000008,0.9854497299884604
1684274325.264033,1.4200000000000008,0.98865176285172
1684274325.2855601,1.4400000000000008,0.9914583481916865
1684274325.3066251,1.4600000000000009,0.993868363411645
1684274325.3272588,1.4800000000000009,0.9958808445376401
1684274325.350048,1.5000000000000009,0.9974949866040544
1684274325.371784,1.520000000000001,0.998710143975583
1684274325.3929741,1.540000000000001,0.9995258306054791
1684274325.416239,1.560000000000001,0.9999417202299663
1684274325.4369988,1.580000000000001,0.9999576464987401
1684274325.457206,1.600000000000001,0.9995736030415051
1684274325.481059,1.620000000000001,0.998789743470524
1684274325.504937,1.640000000000001,0.9976063813191736
1684274325.526885,1.660000000000001,0.9960239899165366
1684274325.550414,1.680000000000001,0.9940432021980758
